#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700013H16Rik	Slx	10090.ENSMUSP00000063474	10090.ENSMUSP00000094676	0	0	0	0	0	0	0	0.744	0.744
Hist1h4n	Ruvbl1	10090.ENSMUSP00000100044	10090.ENSMUSP00000032165	0	0	0	0	0	0.386	0	0.118	0.435
Hist1h4n	Rbbp7	10090.ENSMUSP00000100044	10090.ENSMUSP00000033720	0	0	0	0	0	0.934	0	0.120	0.940
Hist1h4n	Supt16	10090.ENSMUSP00000100044	10090.ENSMUSP00000042283	0	0	0	0	0	0.457	0	0.162	0.525
Hist1h4n	Smarca5	10090.ENSMUSP00000100044	10090.ENSMUSP00000044361	0	0	0	0	0.045	0.379	0	0.079	0.406
Hist1h4n	Kdm6a	10090.ENSMUSP00000100044	10090.ENSMUSP00000061539	0	0	0	0	0.048	0.414	0	0.152	0.485
Hist1h4n	Mysm1	10090.ENSMUSP00000100044	10090.ENSMUSP00000075269	0	0	0	0	0	0.396	0	0.088	0.425
Hist1h4n	Ssrp1	10090.ENSMUSP00000100044	10090.ENSMUSP00000076971	0	0	0	0	0	0.379	0	0.199	0.481
Hist1h4n	Kdm6b	10090.ENSMUSP00000100044	10090.ENSMUSP00000091620	0	0	0	0	0.048	0.414	0	0.135	0.475
Hist1h4n	Smarca1	10090.ENSMUSP00000100044	10090.ENSMUSP00000099138	0	0	0	0	0.045	0.379	0	0.079	0.406
Hist1h4n	Kat2a	10090.ENSMUSP00000100044	10090.ENSMUSP00000099407	0	0	0	0	0	0.369	0	0.150	0.440
Hist1h4n	Rbbp4	10090.ENSMUSP00000100044	10090.ENSMUSP00000099658	0	0	0	0	0	0.375	0	0.120	0.426
Hist1h4n	Hp1bp3	10090.ENSMUSP00000100044	10090.ENSMUSP00000132614	0	0	0	0	0.118	0.292	0	0.118	0.401
Hist1h4n	Pbrm1	10090.ENSMUSP00000100044	10090.ENSMUSP00000107727	0	0	0	0	0	0.413	0	0.065	0.427
Hist1h4n	Ruvbl2	10090.ENSMUSP00000100044	10090.ENSMUSP00000147502	0	0	0	0	0	0.413	0	0.128	0.466
Hist1h4n	Setd2	10090.ENSMUSP00000100044	10090.ENSMUSP00000116313	0	0	0	0	0	0.414	0	0.183	0.500
Hjurp	Ruvbl1	10090.ENSMUSP00000054263	10090.ENSMUSP00000032165	0	0	0	0	0.049	0.093	0.800	0.073	0.818
Hjurp	Rbbp7	10090.ENSMUSP00000054263	10090.ENSMUSP00000033720	0	0	0	0	0.048	0.166	0.800	0.390	0.890
Hjurp	Rad54l	10090.ENSMUSP00000054263	10090.ENSMUSP00000099765	0	0	0	0	0.305	0	0	0.177	0.404
Hjurp	Rsf1	10090.ENSMUSP00000054263	10090.ENSMUSP00000102771	0	0	0	0	0.055	0	0	0.436	0.445
Hjurp	Itgb3bp	10090.ENSMUSP00000054263	10090.ENSMUSP00000117153	0	0	0	0	0	0	0.500	0.300	0.635
Hjurp	Oip5	10090.ENSMUSP00000054263	10090.ENSMUSP00000115219	0	0	0	0	0.285	0.168	0.500	0.228	0.739
Hjurp	Mis18a	10090.ENSMUSP00000054263	10090.ENSMUSP00000097150	0	0	0	0	0.183	0.365	0.500	0.371	0.815
Hjurp	Rbbp4	10090.ENSMUSP00000054263	10090.ENSMUSP00000099658	0	0	0	0	0.069	0.166	0.800	0.690	0.945
Hjurp	Npm1	10090.ENSMUSP00000054263	10090.ENSMUSP00000075067	0	0	0	0	0.048	0.118	0.800	0.739	0.950
Hltf	Ino80c	10090.ENSMUSP00000002502	10090.ENSMUSP00000114643	0	0	0	0	0	0.259	0	0.226	0.402
Hltf	Rnf8	10090.ENSMUSP00000002502	10090.ENSMUSP00000024817	0	0	0	0	0	0.096	0	0.368	0.404
Hltf	Smarcad1	10090.ENSMUSP00000002502	10090.ENSMUSP00000031984	0	0	0.239	0.580	0.112	0.137	0	0.177	0.457
Hltf	Smarca5	10090.ENSMUSP00000002502	10090.ENSMUSP00000044361	0	0	0.238	0.570	0.057	0.262	0	0.181	0.507
Hltf	Rad54b	10090.ENSMUSP00000002502	10090.ENSMUSP00000066977	0	0	0.246	0.572	0.091	0.259	0	0.148	0.509
Hltf	Ruvbl2	10090.ENSMUSP00000002502	10090.ENSMUSP00000147502	0	0	0	0	0.103	0.459	0	0.126	0.538
Hltf	Ruvbl1	10090.ENSMUSP00000002502	10090.ENSMUSP00000032165	0	0	0	0	0	0.429	0	0.244	0.549
Hltf	Smarca2	10090.ENSMUSP00000002502	10090.ENSMUSP00000025862	0	0	0.218	0.574	0.061	0.135	0	0.386	0.558
Hltf	Smarca4	10090.ENSMUSP00000002502	10090.ENSMUSP00000096547	0	0	0.223	0.574	0.055	0.135	0	0.393	0.563
Hltf	Smarcal1	10090.ENSMUSP00000002502	10090.ENSMUSP00000047589	0	0	0.240	0.551	0.043	0.062	0	0.456	0.580
Hltf	Shprh	10090.ENSMUSP00000002502	10090.ENSMUSP00000039422	0	0	0	0.563	0.154	0.289	0	0.394	0.604
Hltf	Smarca1	10090.ENSMUSP00000002502	10090.ENSMUSP00000099138	0	0	0.237	0.576	0	0.262	0	0.438	0.656
Hltf	Rad54l	10090.ENSMUSP00000002502	10090.ENSMUSP00000099765	0	0	0.225	0.576	0.101	0.398	0	0.291	0.663
Hltf	Zranb3	10090.ENSMUSP00000002502	10090.ENSMUSP00000108157	0	0	0.245	0.550	0.042	0.062	0	0.628	0.714
Hmg20b	Smarce1	10090.ENSMUSP00000020454	10090.ENSMUSP00000099422	0	0	0	0.595	0.333	0.046	0	0.140	0.406
Hmg20b	Tspyl4	10090.ENSMUSP00000020454	10090.ENSMUSP00000036360	0	0	0	0	0.067	0.042	0	0.427	0.443
Hmg20b	Lin54	10090.ENSMUSP00000020454	10090.ENSMUSP00000123425	0	0	0	0	0.054	0.051	0	0.434	0.447
Hmg20b	Mta1	10090.ENSMUSP00000020454	10090.ENSMUSP00000105349	0	0	0	0	0.057	0.076	0.500	0	0.526
Hmg20b	Mta3	10090.ENSMUSP00000020454	10090.ENSMUSP00000068931	0	0	0	0	0	0.093	0.500	0.047	0.530
Hmg20b	Mbd3	10090.ENSMUSP00000020454	10090.ENSMUSP00000089948	0	0	0	0	0.080	0.066	0.500	0	0.532
Hmg20b	Mta2	10090.ENSMUSP00000020454	10090.ENSMUSP00000093959	0	0	0	0	0.071	0.076	0.500	0.046	0.535
Hmg20b	Rbbp7	10090.ENSMUSP00000020454	10090.ENSMUSP00000033720	0	0	0	0	0.103	0.077	0.500	0.123	0.588
Hmg20b	Rbbp4	10090.ENSMUSP00000020454	10090.ENSMUSP00000099658	0	0	0	0	0.103	0.077	0.500	0.158	0.605
Hnf1a	Sox9	10090.ENSMUSP00000031535	10090.ENSMUSP00000000579	0	0	0	0	0.060	0.050	0	0.392	0.409
Hnf1a	Kat2b	10090.ENSMUSP00000031535	10090.ENSMUSP00000000724	0	0	0	0	0	0.093	0	0.491	0.518
Ino80	Vps72	10090.ENSMUSP00000051845	10090.ENSMUSP00000009102	0	0	0	0	0.051	0.280	0	0.225	0.424
Ino80	Yy1	10090.ENSMUSP00000051845	10090.ENSMUSP00000021692	0	0	0	0	0.184	0.300	0.800	0.394	0.921
Ino80	Ino80b	10090.ENSMUSP00000051845	10090.ENSMUSP00000032109	0	0	0	0	0.058	0.833	0.800	0.164	0.970
Ino80	Ruvbl1	10090.ENSMUSP00000051845	10090.ENSMUSP00000032165	0	0	0	0	0.045	0.897	0.800	0.219	0.982
Ino80	Kat6a	10090.ENSMUSP00000051845	10090.ENSMUSP00000038181	0	0	0	0	0.195	0.265	0	0.107	0.425
Ino80	Supt16	10090.ENSMUSP00000051845	10090.ENSMUSP00000042283	0	0	0	0	0.115	0.263	0	0.187	0.424
Ino80	Mcrs1	10090.ENSMUSP00000051845	10090.ENSMUSP00000043901	0	0	0	0	0.050	0.532	0.800	0.184	0.917
Ino80	Smarca5	10090.ENSMUSP00000051845	10090.ENSMUSP00000044361	0	0	0.173	0.685	0.058	0.262	0	0.097	0.412
Ino80	Rad54l2	10090.ENSMUSP00000051845	10090.ENSMUSP00000045454	0	0	0.223	0.552	0.225	0	0	0.092	0.405
Ino80	Ino80e	10090.ENSMUSP00000051845	10090.ENSMUSP00000049851	0	0	0	0	0.061	0.942	0.800	0.287	0.991
Ino80	Smarca1	10090.ENSMUSP00000051845	10090.ENSMUSP00000099138	0	0	0.170	0.689	0	0.262	0	0.113	0.410
Ino80	Mysm1	10090.ENSMUSP00000051845	10090.ENSMUSP00000075269	0	0	0	0	0.098	0.286	0	0.159	0.411
Ino80	Setd2	10090.ENSMUSP00000051845	10090.ENSMUSP00000116313	0	0	0	0	0.279	0.129	0	0.224	0.471
Ino80	Srcap	10090.ENSMUSP00000051845	10090.ENSMUSP00000140036	0	0	0.113	0.611	0.102	0.050	0.540	0.082	0.622
Ino80	Znhit1	10090.ENSMUSP00000051845	10090.ENSMUSP00000106720	0	0	0	0	0	0.236	0.540	0.078	0.647
Ino80	Tfpt	10090.ENSMUSP00000051845	10090.ENSMUSP00000104281	0	0	0	0	0	0.415	0.800	0.358	0.918
Ino80	Uchl5	10090.ENSMUSP00000051845	10090.ENSMUSP00000140106	0	0	0	0	0	0.634	0.720	0.434	0.936
Ino80	Ino80d	10090.ENSMUSP00000051845	10090.ENSMUSP00000130864	0	0	0	0	0.126	0.558	0.800	0.326	0.940
Ino80	Ino80c	10090.ENSMUSP00000051845	10090.ENSMUSP00000114643	0	0	0	0	0.053	0.529	0.800	0.516	0.951
Ino80	Ruvbl2	10090.ENSMUSP00000051845	10090.ENSMUSP00000147502	0	0	0	0	0.103	0.883	0.720	0.224	0.974
Ino80	Nfrkb	10090.ENSMUSP00000051845	10090.ENSMUSP00000083341	0	0	0	0	0.175	0.759	0.800	0.600	0.982
Ino80b	Yy1	10090.ENSMUSP00000032109	10090.ENSMUSP00000021692	0	0	0	0	0.088	0.123	0.800	0.042	0.826
Ino80b	Srcap	10090.ENSMUSP00000032109	10090.ENSMUSP00000140036	0	0	0	0	0.052	0.094	0.540	0.148	0.618
Ino80b	Pih1d1	10090.ENSMUSP00000032109	10090.ENSMUSP00000082490	0	0	0	0	0.068	0.541	0	0.188	0.623
Ino80b	Znhit1	10090.ENSMUSP00000032109	10090.ENSMUSP00000106720	0	0	0	0	0.071	0	0.540	0.631	0.828
Ino80b	Mcrs1	10090.ENSMUSP00000032109	10090.ENSMUSP00000043901	0	0	0	0	0.065	0.168	0.800	0.068	0.835
Ino80b	Uchl5	10090.ENSMUSP00000032109	10090.ENSMUSP00000140106	0	0	0	0	0.058	0.497	0.720	0.048	0.856
Ino80b	Nfrkb	10090.ENSMUSP00000032109	10090.ENSMUSP00000083341	0	0	0	0	0	0.259	0.800	0.149	0.862
Ino80b	Tfpt	10090.ENSMUSP00000032109	10090.ENSMUSP00000104281	0	0	0	0	0.149	0.357	0.800	0.053	0.882
Ino80b	Ino80d	10090.ENSMUSP00000032109	10090.ENSMUSP00000130864	0	0	0	0	0	0.168	0.800	0.482	0.906
Ino80b	Ino80c	10090.ENSMUSP00000032109	10090.ENSMUSP00000114643	0	0	0	0	0.043	0.479	0.800	0.579	0.952
Ino80b	Ino80e	10090.ENSMUSP00000032109	10090.ENSMUSP00000049851	0	0	0	0	0.214	0.558	0.800	0.554	0.964
Ino80b	Ruvbl2	10090.ENSMUSP00000032109	10090.ENSMUSP00000147502	0	0	0	0	0.051	0.833	0.720	0.526	0.976
Ino80b	Ruvbl1	10090.ENSMUSP00000032109	10090.ENSMUSP00000032165	0	0	0	0	0	0.832	0.800	0.579	0.984
Ino80c	Vps72	10090.ENSMUSP00000114643	10090.ENSMUSP00000009102	0	0	0	0	0.116	0	0	0.355	0.406
Ino80c	Smarcd2	10090.ENSMUSP00000114643	10090.ENSMUSP00000021052	0	0	0	0	0.053	0	0	0.466	0.472
Ino80c	Yy1	10090.ENSMUSP00000114643	10090.ENSMUSP00000021692	0	0	0	0	0.061	0.290	0.800	0.205	0.879
Ino80c	Ruvbl1	10090.ENSMUSP00000114643	10090.ENSMUSP00000032165	0	0	0	0	0.058	0.941	0.800	0.668	0.995
Ino80c	Mcrs1	10090.ENSMUSP00000114643	10090.ENSMUSP00000043901	0	0	0	0	0.152	0.393	0.800	0.430	0.933
Ino80c	Ino80e	10090.ENSMUSP00000114643	10090.ENSMUSP00000049851	0	0	0	0	0.052	0.558	0.800	0.677	0.969
Ino80c	Nfrkb	10090.ENSMUSP00000114643	10090.ENSMUSP00000083341	0	0	0	0	0.046	0.264	0.800	0.393	0.903
Ino80c	Tfpt	10090.ENSMUSP00000114643	10090.ENSMUSP00000104281	0	0	0	0	0.057	0.260	0.800	0.531	0.925
Ino80c	Znhit1	10090.ENSMUSP00000114643	10090.ENSMUSP00000106720	0	0	0	0	0.051	0	0.540	0.118	0.581
Ino80c	Men1	10090.ENSMUSP00000114643	10090.ENSMUSP00000109130	0	0	0	0	0.062	0	0.720	0	0.726
Ino80c	Srcap	10090.ENSMUSP00000114643	10090.ENSMUSP00000140036	0	0	0	0	0	0.259	0.540	0.124	0.675
Ino80c	Uchl5	10090.ENSMUSP00000114643	10090.ENSMUSP00000140106	0	0	0	0	0.061	0.495	0.720	0.181	0.876
Ino80c	Ino80d	10090.ENSMUSP00000114643	10090.ENSMUSP00000130864	0	0	0	0	0	0.479	0.800	0.447	0.937
Ino80c	Ruvbl2	10090.ENSMUSP00000114643	10090.ENSMUSP00000147502	0	0	0	0	0.051	0.960	0.720	0.681	0.996
Ino80d	Yy1	10090.ENSMUSP00000130864	10090.ENSMUSP00000021692	0	0	0	0	0.058	0.146	0.800	0.050	0.826
Ino80d	Ruvbl1	10090.ENSMUSP00000130864	10090.ENSMUSP00000032165	0	0	0	0	0	0.537	0.800	0.053	0.904
Ino80d	Kat6a	10090.ENSMUSP00000130864	10090.ENSMUSP00000038181	0	0	0	0	0.266	0.083	0	0.330	0.510
Ino80d	Mcrs1	10090.ENSMUSP00000130864	10090.ENSMUSP00000043901	0	0	0	0	0	0.261	0.800	0.071	0.850
Ino80d	Ino80e	10090.ENSMUSP00000130864	10090.ENSMUSP00000049851	0	0	0	0	0.048	0.561	0.800	0.777	0.978
Ino80d	Nfrkb	10090.ENSMUSP00000130864	10090.ENSMUSP00000083341	0	0	0	0	0.080	0.270	0.800	0.068	0.858
Ino80d	Tfpt	10090.ENSMUSP00000130864	10090.ENSMUSP00000104281	0	0	0	0	0	0.492	0.800	0.078	0.898
Ino80d	Znhit1	10090.ENSMUSP00000130864	10090.ENSMUSP00000106720	0	0	0	0	0	0	0.540	0	0.540
Ino80d	Srcap	10090.ENSMUSP00000130864	10090.ENSMUSP00000140036	0	0	0	0	0.119	0.116	0.540	0.120	0.642
Ino80d	Uchl5	10090.ENSMUSP00000130864	10090.ENSMUSP00000140106	0	0	0	0	0.044	0.501	0.720	0	0.854
Ino80d	Ruvbl2	10090.ENSMUSP00000130864	10090.ENSMUSP00000147502	0	0	0	0	0	0.516	0.720	0.177	0.878
Ino80e	Vps72	10090.ENSMUSP00000049851	10090.ENSMUSP00000009102	0	0	0	0	0.132	0.107	0	0.542	0.614
Ino80e	Yy1	10090.ENSMUSP00000049851	10090.ENSMUSP00000021692	0	0	0	0	0.053	0.295	0.800	0	0.854
Ino80e	Ruvbl1	10090.ENSMUSP00000049851	10090.ENSMUSP00000032165	0	0	0	0	0.117	0.560	0.800	0.165	0.926
Ino80e	Mcrs1	10090.ENSMUSP00000049851	10090.ENSMUSP00000043901	0	0	0	0	0.097	0.556	0.800	0.065	0.914
Ino80e	Znhit1	10090.ENSMUSP00000049851	10090.ENSMUSP00000106720	0	0	0	0	0.070	0.088	0.540	0	0.575
Ino80e	Srcap	10090.ENSMUSP00000049851	10090.ENSMUSP00000140036	0	0	0	0	0	0.112	0.540	0.047	0.576
Ino80e	Uchl5	10090.ENSMUSP00000049851	10090.ENSMUSP00000140106	0	0	0	0	0.077	0.584	0.720	0.137	0.894
Ino80e	Ruvbl2	10090.ENSMUSP00000049851	10090.ENSMUSP00000147502	0	0	0	0	0.290	0.559	0.720	0.091	0.909
Ino80e	Tfpt	10090.ENSMUSP00000049851	10090.ENSMUSP00000104281	0	0	0	0	0.131	0.558	0.800	0.820	0.984
Ino80e	Nfrkb	10090.ENSMUSP00000049851	10090.ENSMUSP00000083341	0	0	0	0	0.084	0.942	0.800	0.451	0.993
Itgb3bp	Ruvbl1	10090.ENSMUSP00000117153	10090.ENSMUSP00000032165	0	0	0	0	0.044	0	0.500	0	0.501
Itgb3bp	Rbbp7	10090.ENSMUSP00000117153	10090.ENSMUSP00000033720	0	0	0	0	0.047	0	0.500	0.158	0.564
Itgb3bp	Npm1	10090.ENSMUSP00000117153	10090.ENSMUSP00000075067	0	0	0	0	0	0	0.500	0	0.499
Itgb3bp	Mis18a	10090.ENSMUSP00000117153	10090.ENSMUSP00000097150	0	0	0	0	0.077	0	0.500	0.589	0.793
Itgb3bp	Rbbp4	10090.ENSMUSP00000117153	10090.ENSMUSP00000099658	0	0	0	0	0	0	0.500	0.092	0.526
Itgb3bp	Oip5	10090.ENSMUSP00000117153	10090.ENSMUSP00000115219	0	0	0	0	0.127	0	0.500	0.173	0.608
Jarid2	Macroh2a2	10090.ENSMUSP00000134205	10090.ENSMUSP00000020283	0	0	0	0	0	0.262	0	0.316	0.474
Jarid2	Yy1	10090.ENSMUSP00000134205	10090.ENSMUSP00000021692	0	0	0	0	0.061	0.098	0.900	0.434	0.945
Jarid2	Myc	10090.ENSMUSP00000134205	10090.ENSMUSP00000022971	0	0	0	0	0.069	0.103	0	0.347	0.407
Jarid2	Kdm4b	10090.ENSMUSP00000134205	10090.ENSMUSP00000025036	0	0	0	0.554	0.042	0.097	0	0.538	0.566
Jarid2	Rbbp7	10090.ENSMUSP00000134205	10090.ENSMUSP00000033720	0	0	0	0	0.066	0.552	0.900	0.985	0.999
Jarid2	Riox1	10090.ENSMUSP00000134205	10090.ENSMUSP00000057984	0	0	0	0	0	0	0	0.417	0.417
Jarid2	Kdm6a	10090.ENSMUSP00000134205	10090.ENSMUSP00000061539	0	0	0	0	0.104	0.051	0	0.571	0.604
Jarid2	Kdm6b	10090.ENSMUSP00000134205	10090.ENSMUSP00000091620	0	0	0	0	0.069	0.051	0	0.631	0.646
Jarid2	Smarca4	10090.ENSMUSP00000134205	10090.ENSMUSP00000096547	0	0	0	0	0.074	0.136	0	0.417	0.493
Jarid2	Rbbp4	10090.ENSMUSP00000134205	10090.ENSMUSP00000099658	0	0	0	0	0.077	0.669	0.900	0.971	0.999
Jarid2	Setd2	10090.ENSMUSP00000134205	10090.ENSMUSP00000116313	0	0	0	0	0.090	0.168	0	0.359	0.473
Jarid2	Kat6b	10090.ENSMUSP00000134205	10090.ENSMUSP00000138377	0	0	0.230	0	0.128	0.129	0	0.144	0.432
Kat2a	Kat2b	10090.ENSMUSP00000099407	10090.ENSMUSP00000000724	0	0	0.054	0.973	0	0.175	0.900	0.388	0.945
Kat2a	Smarcb1	10090.ENSMUSP00000099407	10090.ENSMUSP00000000925	0	0	0	0	0.140	0.270	0	0.370	0.570
Kat2a	Supt6	10090.ENSMUSP00000099407	10090.ENSMUSP00000002121	0	0	0	0	0.119	0.069	0	0.355	0.425
Kat2a	Tada2a	10090.ENSMUSP00000099407	10090.ENSMUSP00000018795	0	0	0	0	0.131	0.868	0.720	0.592	0.985
Kat2a	Yeats4	10090.ENSMUSP00000099407	10090.ENSMUSP00000020382	0	0	0	0	0.051	0.291	0	0.468	0.611
Kat2a	Yy1	10090.ENSMUSP00000099407	10090.ENSMUSP00000021692	0	0	0	0	0.052	0.103	0	0.393	0.439
Kat2a	Myc	10090.ENSMUSP00000099407	10090.ENSMUSP00000022971	0	0	0	0	0.071	0.449	0	0.956	0.976
Kat2a	Kdm4b	10090.ENSMUSP00000099407	10090.ENSMUSP00000025036	0	0	0	0	0.064	0.065	0	0.380	0.410
Kat2a	Mllt1	10090.ENSMUSP00000099407	10090.ENSMUSP00000025053	0	0	0	0	0.099	0.291	0	0.295	0.510
Kat2a	Smarca2	10090.ENSMUSP00000099407	10090.ENSMUSP00000025862	0	0	0	0	0.056	0.417	0	0.366	0.620
Kat2a	Sf3b1	10090.ENSMUSP00000099407	10090.ENSMUSP00000027127	0	0	0	0	0	0	0.500	0.173	0.568
Kat2a	Pole3	10090.ENSMUSP00000099407	10090.ENSMUSP00000030091	0	0	0	0	0.048	0.279	0.720	0.116	0.807
Kat2a	Tada2b	10090.ENSMUSP00000099407	10090.ENSMUSP00000031097	0	0	0	0	0.060	0.560	0.900	0.679	0.985
Kat2a	Ruvbl1	10090.ENSMUSP00000099407	10090.ENSMUSP00000032165	0	0	0	0	0.131	0	0	0.356	0.416
Kat2a	Kat6a	10090.ENSMUSP00000099407	10090.ENSMUSP00000038181	0	0	0	0	0.064	0.299	0	0.773	0.838
Kat2a	Supt16	10090.ENSMUSP00000099407	10090.ENSMUSP00000042283	0	0	0	0	0.053	0.302	0	0.370	0.547
Kat2a	Smarca5	10090.ENSMUSP00000099407	10090.ENSMUSP00000044361	0	0	0	0	0.050	0.364	0.500	0.321	0.767
Kat2a	Mybbp1a	10090.ENSMUSP00000099407	10090.ENSMUSP00000044827	0	0	0	0	0.213	0.053	0.500	0.191	0.658
Kat2a	Sirt6	10090.ENSMUSP00000099407	10090.ENSMUSP00000048971	0	0	0	0	0.121	0.115	0	0.662	0.714
Kat2a	Kdm6a	10090.ENSMUSP00000099407	10090.ENSMUSP00000061539	0	0	0	0	0.049	0.096	0	0.413	0.451
Kat2a	Npm1	10090.ENSMUSP00000099407	10090.ENSMUSP00000075067	0	0	0	0	0.047	0	0	0.470	0.473
Kat2a	Mllt3	10090.ENSMUSP00000099407	10090.ENSMUSP00000077232	0	0	0	0	0	0.291	0	0.387	0.547
Kat2a	Morf4l1	10090.ENSMUSP00000099407	10090.ENSMUSP00000082346	0	0	0	0	0	0.066	0	0.554	0.566
Kat2a	Smarcc1	10090.ENSMUSP00000099407	10090.ENSMUSP00000086094	0	0	0	0	0.168	0.116	0	0.581	0.665
Kat2a	Kdm6b	10090.ENSMUSP00000099407	10090.ENSMUSP00000091620	0	0	0	0	0	0.096	0	0.415	0.448
Kat2a	Smarca4	10090.ENSMUSP00000099407	10090.ENSMUSP00000096547	0	0	0	0	0.082	0.417	0	0.877	0.928
Kat2a	Smarca1	10090.ENSMUSP00000099407	10090.ENSMUSP00000099138	0	0	0	0	0.046	0.364	0	0.180	0.459
Kat2a	Men1	10090.ENSMUSP00000099407	10090.ENSMUSP00000109130	0	0	0	0	0.369	0	0	0.106	0.412
Kat2a	Pbrm1	10090.ENSMUSP00000099407	10090.ENSMUSP00000107727	0	0	0	0.551	0	0.275	0	0.243	0.428
Kat2a	Kdm4a	10090.ENSMUSP00000099407	10090.ENSMUSP00000102014	0	0	0	0	0.048	0.065	0	0.417	0.436
Kat2a	Myo1c	10090.ENSMUSP00000099407	10090.ENSMUSP00000104069	0	0	0	0	0	0.082	0.500	0	0.521
Kat2a	Ruvbl2	10090.ENSMUSP00000099407	10090.ENSMUSP00000147502	0	0	0	0	0.153	0.069	0	0.465	0.541
Kat2a	Setd2	10090.ENSMUSP00000099407	10090.ENSMUSP00000116313	0	0	0	0	0.054	0.098	0	0.511	0.546
Kat2a	Naa60	10090.ENSMUSP00000099407	10090.ENSMUSP00000140031	0	0	0	0	0.057	0.267	0	0.545	0.658
Kat2a	Kat6b	10090.ENSMUSP00000099407	10090.ENSMUSP00000138377	0	0	0	0	0.058	0.299	0	0.656	0.753
Kat2a	Yeats2	10090.ENSMUSP00000099407	10090.ENSMUSP00000111222	0	0	0	0	0.073	0.519	0.720	0.501	0.929
Kat2b	Mllt3	10090.ENSMUSP00000000724	10090.ENSMUSP00000077232	0	0	0	0	0.042	0.291	0	0.192	0.403
Kat2b	Mllt1	10090.ENSMUSP00000000724	10090.ENSMUSP00000025053	0	0	0	0	0.042	0.291	0	0.192	0.403
Kat2b	Pbrm1	10090.ENSMUSP00000000724	10090.ENSMUSP00000107727	0	0	0	0.552	0.042	0.275	0	0.214	0.406
Kat2b	Yy1	10090.ENSMUSP00000000724	10090.ENSMUSP00000021692	0	0	0	0	0.061	0.103	0	0.356	0.410
Kat2b	Supt16	10090.ENSMUSP00000000724	10090.ENSMUSP00000042283	0	0	0	0	0	0.302	0	0.199	0.417
Kat2b	Kdm5b	10090.ENSMUSP00000000724	10090.ENSMUSP00000038138	0	0	0.213	0	0	0.051	0	0.283	0.418
Kat2b	Smarca1	10090.ENSMUSP00000000724	10090.ENSMUSP00000099138	0	0	0	0	0.046	0.364	0	0.160	0.445
Kat2b	Smarcb1	10090.ENSMUSP00000000724	10090.ENSMUSP00000000925	0	0	0	0	0.080	0.270	0	0.253	0.454
Kat2b	Sirt6	10090.ENSMUSP00000000724	10090.ENSMUSP00000048971	0	0	0	0	0.076	0.115	0	0.399	0.465
Kat2b	Ruvbl2	10090.ENSMUSP00000000724	10090.ENSMUSP00000147502	0	0	0	0	0	0.069	0	0.462	0.477
Kat2b	Setd2	10090.ENSMUSP00000000724	10090.ENSMUSP00000116313	0	0	0	0	0.054	0.098	0	0.462	0.500
Kat2b	Naa60	10090.ENSMUSP00000000724	10090.ENSMUSP00000140031	0	0	0	0	0.043	0.267	0	0.350	0.504
Kat2b	Mybbp1a	10090.ENSMUSP00000000724	10090.ENSMUSP00000044827	0	0	0	0	0	0.053	0.500	0	0.506
Kat2b	Myo1c	10090.ENSMUSP00000000724	10090.ENSMUSP00000104069	0	0	0	0	0.046	0.093	0.500	0	0.529
Kat2b	Sf3b1	10090.ENSMUSP00000000724	10090.ENSMUSP00000027127	0	0	0	0	0.047	0	0.500	0.164	0.566
Kat2b	Trp63	10090.ENSMUSP00000000724	10090.ENSMUSP00000110965	0	0	0	0	0	0.239	0	0.472	0.581
Kat2b	Yeats4	10090.ENSMUSP00000000724	10090.ENSMUSP00000020382	0	0	0	0	0	0.291	0	0.441	0.587
Kat2b	Kat6b	10090.ENSMUSP00000000724	10090.ENSMUSP00000138377	0	0	0	0	0.058	0.299	0	0.455	0.609
Kat2b	Smarca2	10090.ENSMUSP00000000724	10090.ENSMUSP00000025862	0	0	0	0	0.056	0.417	0	0.359	0.616
Kat2b	Myc	10090.ENSMUSP00000000724	10090.ENSMUSP00000022971	0	0	0	0	0	0.294	0	0.584	0.693
Kat2b	Kat6a	10090.ENSMUSP00000000724	10090.ENSMUSP00000038181	0	0	0	0	0.058	0.299	0	0.573	0.694
Kat2b	Smarca5	10090.ENSMUSP00000000724	10090.ENSMUSP00000044361	0	0	0	0	0.046	0.364	0.500	0.244	0.739
Kat2b	Klf1	10090.ENSMUSP00000000724	10090.ENSMUSP00000064366	0	0	0	0	0	0.103	0	0.746	0.762
Kat2b	Smarca4	10090.ENSMUSP00000000724	10090.ENSMUSP00000096547	0	0	0	0	0.056	0.417	0	0.604	0.763
Kat2b	Pole3	10090.ENSMUSP00000000724	10090.ENSMUSP00000030091	0	0	0	0	0	0.279	0.720	0.116	0.805
Kat2b	Yeats2	10090.ENSMUSP00000000724	10090.ENSMUSP00000111222	0	0	0	0	0	0.420	0.720	0.331	0.882
Kat2b	Tada2b	10090.ENSMUSP00000000724	10090.ENSMUSP00000031097	0	0	0	0	0.118	0.560	0.720	0.469	0.934
Kat2b	Mysm1	10090.ENSMUSP00000000724	10090.ENSMUSP00000075269	0	0	0	0	0	0.404	0.800	0.826	0.977
Kat2b	Tada2a	10090.ENSMUSP00000000724	10090.ENSMUSP00000018795	0	0	0	0	0.078	0.836	0.720	0.581	0.980
